Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Ascent,Team Liquid,13,5,8,,Guild Esports,10,3,7,,51:13
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Split,Team Liquid,13,8,5,,Guild Esports,7,3,4,,46:25
Champions Tour EMEA: Last Chance Qualifier,Main Event,Grand Final,Team Liquid vs Guild Esports,Breeze,Team Liquid,13,8,5,,Guild Esports,7,3,4,,47:43
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,BOOM Esports vs FENNEL,Ascent,BOOM Esports,13,5,8,,FENNEL,10,3,7,,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,BOOM Esports vs FENNEL,Icebox,BOOM Esports,15,3,9,3,FENNEL,13,3,9,1,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Haven,Global Esports,13,6,7,,DAMWON Gaming,8,2,6,,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Ascent,Global Esports,7,5,2,,DAMWON Gaming,13,6,7,,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Round 1,Global Esports vs DAMWON Gaming,Split,Global Esports,13,9,4,,DAMWON Gaming,5,2,3,,-
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Ascent,FULL SENSE,13,9,4,,REJECT,8,5,3,,51:38
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Breeze,FULL SENSE,10,4,6,,REJECT,13,5,8,,47:34
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,FULL SENSE vs REJECT,Bind,FULL SENSE,13,7,6,,REJECT,7,2,5,,48:14
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,F4Q vs NORTHEPTION,Ascent,F4Q,6,3,3,,NORTHEPTION,13,4,9,,39:34
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,F4Q vs NORTHEPTION,Icebox,F4Q,4,4,0,,NORTHEPTION,13,5,8,,41:47
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,NUTURN vs BOOM Esports,Bind,NUTURN,13,4,9,,BOOM Esports,10,2,8,,1:03:09
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,NUTURN vs BOOM Esports,Haven,NUTURN,13,7,6,,BOOM Esports,7,2,5,,44:22
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,Paper Rex vs Global Esports,Icebox,Paper Rex,13,9,4,,Global Esports,3,0,3,,57:44
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Quarterfinals,Paper Rex vs Global Esports,Split,Paper Rex,13,12,1,,Global Esports,0,0,0,,25:07
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,REJECT vs DAMWON Gaming,Bind,REJECT,3,2,1,,DAMWON Gaming,13,3,10,,37:30
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,REJECT vs DAMWON Gaming,Ascent,REJECT,6,5,1,,DAMWON Gaming,13,6,7,,40:42
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,F4Q vs FENNEL,Split,F4Q,7,4,3,,FENNEL,13,5,8,,47:59
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,F4Q vs FENNEL,Bind,F4Q,13,10,3,,FENNEL,3,1,2,,36:54
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 1,F4Q vs FENNEL,Haven,F4Q,13,6,7,,FENNEL,8,2,6,,51:43
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,NUTURN vs FULL SENSE,Bind,NUTURN,15,4,8,3,FULL SENSE,13,4,8,1,1:12:31
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,NUTURN vs FULL SENSE,Haven,NUTURN,3,3,0,,FULL SENSE,13,4,9,,37:50
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,NUTURN vs FULL SENSE,Ascent,NUTURN,0,0,0,,FULL SENSE,13,1,12,,31:25
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,Paper Rex vs NORTHEPTION,Icebox,Paper Rex,12,10,2,0,NORTHEPTION,14,10,2,2,59:43
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Semifinals,Paper Rex vs NORTHEPTION,Ascent,Paper Rex,11,4,7,,NORTHEPTION,13,5,8,,52:29
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,BOOM Esports vs DAMWON Gaming,Bind,BOOM Esports,4,3,1,,DAMWON Gaming,13,4,9,,33:50
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,BOOM Esports vs DAMWON Gaming,Ascent,BOOM Esports,9,4,5,,DAMWON Gaming,13,5,8,,42:03
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,Global Esports vs F4Q,Haven,Global Esports,13,6,7,,F4Q,10,4,6,,50:24
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,Global Esports vs F4Q,Bind,Global Esports,9,5,4,,F4Q,13,6,7,,52:05
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 2,Global Esports vs F4Q,Split,Global Esports,14,5,7,2,F4Q,16,5,7,4,1:05:53
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Final,FULL SENSE vs NORTHEPTION,Ascent,FULL SENSE,13,10,3,,NORTHEPTION,11,9,2,,52:30
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Final,FULL SENSE vs NORTHEPTION,Bind,FULL SENSE,11,2,9,,NORTHEPTION,13,3,10,,47:34
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Upper Bracket Final,FULL SENSE vs NORTHEPTION,Haven,FULL SENSE,7,6,1,,NORTHEPTION,13,7,6,,45:13
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,Paper Rex vs DAMWON Gaming,Bind,Paper Rex,10,3,7,,DAMWON Gaming,13,4,9,,50:40
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,Paper Rex vs DAMWON Gaming,Breeze,Paper Rex,13,9,4,,DAMWON Gaming,3,0,3,,31:05
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,Paper Rex vs DAMWON Gaming,Ascent,Paper Rex,8,5,3,,DAMWON Gaming,13,6,7,,46:09
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,NUTURN vs F4Q,Bind,NUTURN,13,8,5,,F4Q,10,6,4,,1:00:53
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,NUTURN vs F4Q,Haven,NUTURN,11,4,7,,F4Q,13,5,8,,52:54
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 3,NUTURN vs F4Q,Ascent,NUTURN,13,7,6,,F4Q,8,3,5,,47:57
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 4,DAMWON Gaming vs NUTURN,Ascent,DAMWON Gaming,13,6,7,,NUTURN,10,4,6,,51:59
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Round 4,DAMWON Gaming vs NUTURN,Bind,DAMWON Gaming,14,8,4,2,NUTURN,12,8,4,0,1:03:59
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Final,FULL SENSE vs DAMWON Gaming,Bind,FULL SENSE,13,11,2,,DAMWON Gaming,1,0,1,,29:41
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Lower Bracket Final,FULL SENSE vs DAMWON Gaming,Ascent,FULL SENSE,13,6,7,,DAMWON Gaming,9,3,6,,44:32
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Ascent,NORTHEPTION,13,5,8,,FULL SENSE,9,2,7,,50:28
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Icebox,NORTHEPTION,11,2,9,,FULL SENSE,13,3,10,,50:49
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Bind,NORTHEPTION,18,5,7,6,FULL SENSE,16,5,7,4,1:18:05
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Split,NORTHEPTION,7,5,2,,FULL SENSE,13,6,7,,44:28
Champions Tour Asia-Pacific: Last Chance Qualifier,Main Event,Grand Final,NORTHEPTION vs FULL SENSE,Haven,NORTHEPTION,8,7,1,,FULL SENSE,13,8,5,,48:10
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,Fox Gaming vs Geekay Esports,Haven,Fox Gaming,13,3,10,,Geekay Esports,11,2,9,,-
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,Fox Gaming vs Geekay Esports,Icebox,Fox Gaming,10,5,5,,Geekay Esports,13,6,7,,-
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,Fox Gaming vs Geekay Esports,Bind,Fox Gaming,13,7,6,,Geekay Esports,7,2,5,,
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,Team Majesty vs YaLLa Esports,Haven,Team Majesty,12,9,3,0,YaLLa Esports,14,9,3,2,50:24
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,Team Majesty vs YaLLa Esports,Split,Team Majesty,6,5,1,,YaLLa Esports,13,6,7,,37:06
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,NASR Esports vs Piercer Esports,Ascent,NASR Esports,8,6,2,,Piercer Esports,13,7,6,,48:11
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,NASR Esports vs Piercer Esports,Breeze,NASR Esports,9,3,6,,Piercer Esports,13,4,9,,51:27
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,Team RA'AD vs Anubis Gaming,Bind,Team RA'AD,13,6,7,,Anubis Gaming,10,4,6,,
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,Team RA'AD vs Anubis Gaming,Breeze,Team RA'AD,11,6,5,,Anubis Gaming,13,7,6,,
Strike Arabia Championship: Finals,Main Event,Upper Bracket Quarterfinals,Team RA'AD vs Anubis Gaming,Split,Team RA'AD,13,7,6,,Anubis Gaming,9,4,5,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 1,Geekay Esports vs NASR Esports,Haven,Geekay Esports,5,4,1,,NASR Esports,13,5,8,,39:17
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 1,Geekay Esports vs NASR Esports,Split,Geekay Esports,13,8,5,,NASR Esports,8,4,4,,43:59
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 1,Geekay Esports vs NASR Esports,Bind,Geekay Esports,9,5,4,,NASR Esports,13,6,7,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 1,Anubis Gaming vs Team Majesty,Breeze,Anubis Gaming,13,6,7,,Team Majesty,10,4,6,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 1,Anubis Gaming vs Team Majesty,Split,Anubis Gaming,13,8,5,,Team Majesty,10,6,4,,
Strike Arabia Championship: Finals,Main Event,Upper Bracket Semifinals,Fox Gaming vs Piercer Esports,Bind,Fox Gaming,6,2,4,,Piercer Esports,13,3,10,,38:03
Strike Arabia Championship: Finals,Main Event,Upper Bracket Semifinals,Fox Gaming vs Piercer Esports,Ascent,Fox Gaming,14,4,8,2,Piercer Esports,12,4,8,0,50:42
Strike Arabia Championship: Finals,Main Event,Upper Bracket Semifinals,Fox Gaming vs Piercer Esports,Icebox,Fox Gaming,12,6,6,0,Piercer Esports,14,6,6,2,
Strike Arabia Championship: Finals,Main Event,Upper Bracket Semifinals,Team RA'AD vs YaLLa Esports,Bind,Team RA'AD,14,7,5,2,YaLLa Esports,12,7,5,0,
Strike Arabia Championship: Finals,Main Event,Upper Bracket Semifinals,Team RA'AD vs YaLLa Esports,Breeze,Team RA'AD,13,9,4,,YaLLa Esports,3,0,3,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 2,Fox Gaming vs Anubis Gaming,Split,Fox Gaming,13,8,5,,Anubis Gaming,5,1,4,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 2,Fox Gaming vs Anubis Gaming,Icebox,Fox Gaming,3,2,1,,Anubis Gaming,13,3,10,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 2,YaLLa Esports vs NASR Esports,Ascent,YaLLa Esports,13,9,4,,NASR Esports,9,6,3,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 2,YaLLa Esports vs NASR Esports,Haven,YaLLa Esports,5,3,2,,NASR Esports,13,4,9,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 2,YaLLa Esports vs NASR Esports,Bind,YaLLa Esports,10,4,6,,NASR Esports,13,5,8,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 3,NASR Esports vs Anubis Gaming,Bind,NASR Esports,6,2,4,,Anubis Gaming,13,3,10,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Round 3,NASR Esports vs Anubis Gaming,Breeze,NASR Esports,8,3,5,,Anubis Gaming,13,4,9,,
Strike Arabia Championship: Finals,Main Event,Upper Finals,Piercer Esports vs Team RA'AD,Haven,Piercer Esports,13,6,6,1,Team RA'AD,15,6,6,3,
Strike Arabia Championship: Finals,Main Event,Upper Finals,Piercer Esports vs Team RA'AD,Bind,Piercer Esports,0,0,0,,Team RA'AD,13,1,12,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Finals,Piercer Esports vs Anubis Gaming,Breeze,Piercer Esports,13,8,5,,Anubis Gaming,5,1,4,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Finals,Piercer Esports vs Anubis Gaming,Split,Piercer Esports,5,4,1,,Anubis Gaming,13,5,8,,
Strike Arabia Championship: Finals,Main Event,Lower Bracket Finals,Piercer Esports vs Anubis Gaming,Ascent,Piercer Esports,9,6,3,,Anubis Gaming,13,7,6,,
Strike Arabia Championship: Finals,Main Event,Grand Finals,Team RA'AD vs Anubis Gaming,Haven,Team RA'AD,13,5,8,,Anubis Gaming,10,3,7,,47:14
Strike Arabia Championship: Finals,Main Event,Grand Finals,Team RA'AD vs Anubis Gaming,Icebox,Team RA'AD,4,3,1,,Anubis Gaming,13,4,9,,34:35
Strike Arabia Championship: Finals,Main Event,Grand Finals,Team RA'AD vs Anubis Gaming,Bind,Team RA'AD,10,9,1,,Anubis Gaming,13,10,3,,50:00
Strike Arabia Championship: Finals,Main Event,Grand Finals,Team RA'AD vs Anubis Gaming,Breeze,Team RA'AD,16,8,4,4,Anubis Gaming,18,8,4,6,1:15:39
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (A),Papara SuperMassive vs Acend,Ascent,Papara SuperMassive,9,7,2,,Acend,13,8,5,,49:58
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (A),Papara SuperMassive vs Acend,Bind,Papara SuperMassive,5,2,3,,Acend,13,3,10,,50:32
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,G2 Esports vs F4Q,Ascent,G2 Esports,13,11,2,,F4Q,5,4,1,,47:05
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,G2 Esports vs F4Q,Bind,G2 Esports,9,4,5,,F4Q,13,5,8,,50:39
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,G2 Esports vs F4Q,Haven,G2 Esports,13,7,6,,F4Q,8,3,5,,49:37
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (C),100 Thieves vs Liberty,Ascent,100 Thieves,13,9,4,,Liberty,3,0,3,,57:35
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (C),100 Thieves vs Liberty,Icebox,100 Thieves,13,8,5,,Liberty,6,2,4,,46:17
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (A),Vision Strikers vs Paper Rex,Haven,Vision Strikers,13,8,5,,Paper Rex,9,5,4,,54:54
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (A),Vision Strikers vs Paper Rex,Icebox,Vision Strikers,13,3,10,,Paper Rex,11,2,9,,53:10
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (C),Gambit Esports vs Crazy Raccoon,Bind,Gambit Esports,13,11,2,,Crazy Raccoon,1,0,1,,42:34
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (C),Gambit Esports vs Crazy Raccoon,Icebox,Gambit Esports,13,11,2,,Crazy Raccoon,1,0,1,,38:12
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),Keyd Stars vs Envy,Icebox,Keyd Stars,13,8,4,1,Envy,15,8,4,3,1:01:21
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),Keyd Stars vs Envy,Bind,Keyd Stars,9,5,4,,Envy,13,6,7,,50:22
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),KRÜ Esports vs ZETA DIVISION,Ascent,KRÜ Esports,13,11,2,,ZETA DIVISION,8,7,1,,42:42
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),KRÜ Esports vs ZETA DIVISION,Split,KRÜ Esports,5,5,0,,ZETA DIVISION,13,6,7,,43:40
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Opening (B),KRÜ Esports vs ZETA DIVISION,Bind,KRÜ Esports,13,7,6,,ZETA DIVISION,7,2,5,,48:36
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs G2 Esports,Split,Sentinels,13,8,5,,G2 Esports,6,2,4,,44:52
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs G2 Esports,Icebox,Sentinels,8,4,4,,G2 Esports,13,5,8,,47:44
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs G2 Esports,Haven,Sentinels,13,11,2,,G2 Esports,8,7,1,,42:21
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (C),Gambit Esports vs 100 Thieves,Ascent,Gambit Esports,13,7,6,,100 Thieves,5,0,5,,44:07
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (C),Gambit Esports vs 100 Thieves,Icebox,Gambit Esports,11,9,2,,100 Thieves,13,10,3,,59:42
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (C),Gambit Esports vs 100 Thieves,Split,Gambit Esports,10,3,7,,100 Thieves,13,4,9,,53:44
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (B),Envy vs KRÜ Esports,Icebox,Envy,13,6,7,,KRÜ Esports,9,3,6,,49:51
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (B),Envy vs KRÜ Esports,Ascent,Envy,13,10,3,,KRÜ Esports,2,0,2,,34:49
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (A),Vision Strikers vs Acend,Haven,Vision Strikers,13,8,5,,Acend,7,3,4,,54:25
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Winner's (A),Vision Strikers vs Acend,Icebox,Vision Strikers,13,7,6,,Acend,9,4,5,,45:09
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,F4Q vs Sentinels,Split,F4Q,9,5,4,,Sentinels,13,6,7,,56:40
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,F4Q vs Sentinels,Breeze,F4Q,4,4,0,,Sentinels,13,5,8,,37:32
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,F4Q vs G2 Esports,Bind,F4Q,3,3,0,,G2 Esports,13,4,9,,45:23
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,F4Q vs G2 Esports,Ascent,F4Q,6,3,3,,G2 Esports,13,4,9,,43:41
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (B),Keyd Stars vs ZETA DIVISION,Breeze,Keyd Stars,13,9,4,,ZETA DIVISION,3,0,3,,39:30
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (B),Keyd Stars vs ZETA DIVISION,Split,Keyd Stars,13,10,3,,ZETA DIVISION,4,2,2,,38:26
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (C),Crazy Raccoon vs Liberty,Haven,Crazy Raccoon,13,7,6,,Liberty,9,4,5,,52:56
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (C),Crazy Raccoon vs Liberty,Split,Crazy Raccoon,13,9,4,,Liberty,8,5,3,,51:17
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (A),Paper Rex vs Papara SuperMassive,Haven,Paper Rex,14,5,7,2,Papara SuperMassive,12,5,7,0,1:00:20
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (A),Paper Rex vs Papara SuperMassive,Breeze,Paper Rex,2,2,0,,Papara SuperMassive,13,3,10,,37:59
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Elimination (A),Paper Rex vs Papara SuperMassive,Split,Paper Rex,10,6,4,,Papara SuperMassive,13,7,6,,54:36
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,G2 Esports vs Sentinels,Icebox,G2 Esports,13,9,4,,Sentinels,3,0,3,,37:39
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,G2 Esports vs Sentinels,Split,G2 Esports,13,8,5,,Sentinels,11,7,4,,55:38
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (B),KRÜ Esports vs Keyd Stars,Split,KRÜ Esports,13,7,6,,Keyd Stars,11,6,5,,1:03:07
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (B),KRÜ Esports vs Keyd Stars,Haven,KRÜ Esports,13,4,9,,Keyd Stars,11,3,8,,53:29
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (A),Acend vs Papara SuperMassive,Ascent,Acend,6,5,1,,Papara SuperMassive,13,6,7,,52:25
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (A),Acend vs Papara SuperMassive,Bind,Acend,13,9,4,,Papara SuperMassive,7,4,3,,41:49
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (A),Acend vs Papara SuperMassive,Split,Acend,13,6,7,,Papara SuperMassive,10,4,6,,48:14
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (C),Gambit Esports vs Crazy Raccoon,Icebox,Gambit Esports,14,4,8,2,Crazy Raccoon,12,4,8,0,59:01
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Decider (C),Gambit Esports vs Crazy Raccoon,Ascent,Gambit Esports,13,5,8,,Crazy Raccoon,8,1,7,,1:03:25
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs F4Q,Breeze,Sentinels,13,10,3,,F4Q,3,1,2,,32:27
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs F4Q,Split,Sentinels,9,7,2,,F4Q,13,8,5,,50:47
Valorant Champions Tour Stage 3: Masters Berlin,Group Stage,Group D,Sentinels vs F4Q,Haven,Sentinels,13,10,3,,F4Q,4,2,2,,34:03
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,Vision Strikers vs Gambit Esports,Bind,Vision Strikers,2,2,0,,Gambit Esports,13,3,10,,36:18
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,Vision Strikers vs Gambit Esports,Split,Vision Strikers,13,8,5,,Gambit Esports,7,3,4,,50:23
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,Vision Strikers vs Gambit Esports,Icebox,Vision Strikers,8,4,4,,Gambit Esports,13,5,8,,54:53
Valorant Champions Tour Stage 3: Masters Berlin,Playoffs,Quarterfinals,G2 Esports vs KRÜ Esports,Haven,G2 Esports,13,7,6,,KRÜ Esports,7,2,5,,48:05
